lat,lon,label
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7914943052,-122.420874632,5
37.7914943052,-122.420874632,5
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.762815158,-122.416220196,2
37.7912889898,-122.422516967,5
37.7578801214,-122.417955822,2
37.7562822237,-122.417802963,2
37.7562822237,-122.417802963,2
37.7557215581,-122.41493567,2
37.7594801326,-122.418108926,2
37.7643660723,-122.417339032,2
37.7632996946,-122.421733768,2
37.762815158,-122.416220196,2
37.762815158,-122.416220196,2
37.7612142237,-122.416070933,2
37.7612142237,-122.416070933,2
37.7538078714,-122.403394235,0
37.7538078714,-122.403394235,0
37.7612142237,-122.416070933,2
37.7612142237,-122.416070933,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.796204621,-122.423682814,5
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7548527624,-122.421525851,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7886989512,-122.420307356,5
37.7548527624,-122.421525851,2
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7754207067,-122.403404791,0
37.7891643768,-122.420402464,5
37.760322979,-122.41866733,2
37.7912889898,-122.422516967,5
37.7548527624,-122.421525851,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.760279276,-122.417566721,2
37.760279276,-122.417566721,2
37.7612142237,-122.416070933,2
37.7612142237,-122.416070933,2
37.7563479681,-122.416710634,2
37.7563479681,-122.416710634,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7912889898,-122.422516967,5
37.75778823,-122.407282308,0
37.7897774161,-122.419694814,5
37.763479279,-122.417902522,2
37.763479279,-122.417902522,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7612142237,-122.416070933,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7628232674,-122.416082198,2
37.7578801214,-122.417955822,2
37.754682765,-122.41764996,2
37.754682765,-122.41764996,2
37.7596779372,-122.414833494,2
37.7596779372,-122.414833494,2
37.7619459991,-122.416623217,2
37.7619459991,-122.416623217,2
37.7586764833,-122.417413347,2
37.7619459991,-122.416623217,2
37.7619459991,-122.416623217,2
37.7596123169,-122.415921585,2
37.7596123169,-122.415921585,2
37.7642766927,-122.411826281,2
37.7634954373,-122.418486297,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7833862379,-122.40985373,6
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7754207067,-122.403404791,0
37.7754207067,-122.403404791,0
37.764614699,-122.413310043,2
37.7644225166,-122.416374836,2
37.7905770711,-122.420691681,5
37.7612142237,-122.416070933,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7626869632,-122.418415888,2
37.7626869632,-122.418415888,2
37.7905770711,-122.420691681,5
37.7594801326,-122.418108926,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7626869632,-122.418415888,2
37.7562822237,-122.417802963,2
37.7896188193,-122.420497289,5
37.7903690689,-122.422330464,5
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7873695919,-122.395351492,6
37.7873695919,-122.395351492,6
37.7626869632,-122.418415888,2
37.7610901241,-122.418124262,2
37.7610901241,-122.418124262,2
37.7913046529,-122.400180244,6
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7580118295,-122.415770264,2
37.7580118295,-122.415770264,2
37.7626869632,-122.418415888,2
37.7653975353,-122.418675369,2
37.7546910849,-122.417511997,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7899200015,-122.42206273,5
37.7594801326,-122.418108926,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7578884408,-122.417817853,2
37.7578884408,-122.417817853,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7595544125,-122.416878691,2
37.7595544125,-122.416878691,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.754748511,-122.416557578,2
37.754748511,-122.416557578,2
37.7853750846,-122.416261837,1
37.7634954373,-122.418486297,2
37.7896188193,-122.420497289,5
37.7866181601,-122.421572274,1
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7572102588,-122.415078609,2
37.7572102588,-122.415078609,2
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7644225166,-122.416374836,2
37.7612911364,-122.48503873,3
37.7612142237,-122.416070933,2
37.7612142237,-122.416070933,2
37.7891643768,-122.420402464,5
37.7548527624,-122.421525851,2
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7886989512,-122.420307356,5
37.7896188193,-122.420497289,5
37.7886989512,-122.420307356,5
37.7921733285,-122.422695629,5
37.7578884408,-122.417817853,2
37.7578884408,-122.417817853,2
37.7636581558,-122.416784837,2
37.756413769,-122.415617252,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7905770711,-122.420691681,5
37.7562822237,-122.417802963,2
37.7889562658,-122.422048136,5
37.7914943052,-122.420874632,5
37.7824533533,-122.420576428,1
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7635887638,-122.417913862,2
37.7635887638,-122.417913862,2
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7868262082,-122.419930112,1
37.7891773628,-122.422262971,5
37.759620426,-122.415783593,2
37.7877570602,-122.420120319,1
37.7579542741,-122.416725586,2
37.7579542741,-122.416725586,2
37.759620426,-122.415783593,2
37.759620426,-122.415783593,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7886989512,-122.420307356,5
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7594884557,-122.417970955,2
37.7644311472,-122.416236885,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7578407967,-122.478347225,3
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7605000726,-122.414845139,2
37.7886989512,-122.420307356,5
37.7884881521,-122.421949488,5
37.7921733285,-122.422695629,5
37.7588520014,-122.416331137,2
37.7588520014,-122.416331137,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7562905437,-122.417664997,2
37.7537998587,-122.403532224,0
37.7537998587,-122.403532224,0
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7579459515,-122.416863556,2
37.7579459515,-122.416863556,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7394765463,-122.492708772,3
37.7394765463,-122.492708772,3
37.7838226942,-122.421011928,1
37.757188559,-122.417270976,2
37.7889098399,-122.418658295,1
37.7646370172,-122.413445536,2
37.7650058494,-122.415348514,2
37.7650058494,-122.415348514,2
37.7596123169,-122.415921585,2
37.7578884408,-122.417817853,2
37.7626952876,-122.418277911,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7642837095,-122.41854994,2
37.7642837095,-122.41854994,2
37.7626869632,-122.418415888,2
37.7595544125,-122.416878691,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7628232674,-122.416082198,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7653356123,-122.415873491,2
37.7653356123,-122.415873491,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7886989512,-122.420307356,5
37.7903690689,-122.422330464,5
37.7903690689,-122.422330464,5
37.7891773628,-122.422262971,5
37.7889233553,-122.420422401,5
37.7877570602,-122.420120319,1
37.7886989512,-122.420307356,5
37.7912889898,-122.422516967,5
37.7529592563,-122.419560995,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7951006528,-122.404847848,6
37.7951006528,-122.404847848,6
37.756413769,-122.415617252,2
37.756413769,-122.415617252,2
37.756413769,-122.415617252,2
37.7921733285,-122.422695629,5
37.7896188193,-122.420497289,5
37.7905770711,-122.420691681,5
37.7562905437,-122.417664997,2
37.7562905437,-122.417664997,2
37.7594884557,-122.417970955,2
37.7594884557,-122.417970955,2
37.7932574954,-122.421231782,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7922168234,-122.429450115,5
37.7922168234,-122.429450115,5
37.7819608222,-122.420641894,1
37.7892209019,-122.421921286,5
37.7866181601,-122.421572274,1
37.7868516471,-122.421441956,1
37.7870372044,-122.418274172,1
37.7754207067,-122.403404791,0
37.7578801214,-122.417955822,2
37.7594884557,-122.417970955,2
37.7610901241,-122.418124262,2
37.7760436734,-122.414379701,1
37.764614699,-122.413310043,2
37.7841847091,-122.418562097,1
37.7254765726,-122.463079076,7
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7551845498,-122.409298233,2
37.7900661929,-122.39709176,6
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7635718956,-122.417332583,2
37.7635718956,-122.417332583,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7626869632,-122.418415888,2
37.7626869632,-122.418415888,2
37.7626869632,-122.418415888,2
37.7626869632,-122.418415888,2
37.7521438061,-122.420909192,2
37.7521438061,-122.420909192,2
37.7626869632,-122.418415888,2
37.7626869632,-122.418415888,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7548527624,-122.421525851,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7594884557,-122.417970955,2
37.7594884557,-122.417970955,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7854421873,-122.421483131,1
37.7905770711,-122.420691681,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7905770711,-122.420691681,5
37.7596123169,-122.415921585,2
37.7596123169,-122.415921585,2
37.759620426,-122.415783593,2
37.759620426,-122.415783593,2
37.792841284,-122.424519835,5
37.7866181601,-122.421572274,1
37.7594884557,-122.417970955,2
37.756225012,-122.418753848,2
37.756225012,-122.418753848,2
37.7619893172,-122.417730377,2
37.7594801326,-122.418108926,2
37.7610901241,-122.418124262,2
37.7635718956,-122.417332583,2
37.7635718956,-122.417332583,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7583293317,-122.410672559,2
37.7583293317,-122.410672559,2
37.7626952876,-122.418277911,2
37.7642205604,-122.419658344,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.789829767,-122.418844748,5
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7642837095,-122.41854994,2
37.7642837095,-122.41854994,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7594884557,-122.417970955,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7636111709,-122.415686183,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.762815158,-122.416220196,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7619029613,-122.418272166,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7603888134,-122.417577215,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7844817572,-122.41768801,1
37.7844817572,-122.41768801,1
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7914943052,-122.420874632,5
37.7914943052,-122.420874632,5
37.790160931,-122.423976158,5
37.7921733285,-122.422695629,5
37.7921733285,-122.422695629,5
37.7884881521,-122.421949488,5
37.7884881521,-122.421949488,5
37.7884881521,-122.421949488,5
37.7594884557,-122.417970955,2
37.7594884557,-122.417970955,2
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7868764842,-122.419104425,1
37.7868764842,-122.419104425,1
37.7184336096,-122.477524722,7
37.787965257,-122.418467748,1
37.7578801214,-122.417955822,2
37.7578801214,-122.417955822,2
37.7588083436,-122.415229421,2
37.7588083436,-122.415229421,2
37.7642753857,-122.41868792,2
37.7642753857,-122.41868792,2
37.7580118295,-122.415770264,2
37.7580118295,-122.415770264,2
37.7586764833,-122.417413347,2
37.7586764833,-122.417413347,2
37.7596123169,-122.415921585,2
37.7596123169,-122.415921585,2
37.7580118295,-122.415770264,2
37.7580118295,-122.415770264,2
37.75155229,-122.416254017,2
37.7880116319,-122.421861006,5
37.7880116319,-122.421861006,5
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7642837095,-122.41854994,2
37.7642837095,-122.41854994,2
37.7594801326,-122.418108926,2
37.7578801214,-122.417955822,2
37.7578801214,-122.417955822,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7619893172,-122.417730377,2
37.7619893172,-122.417730377,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7905261965,-122.42153486,5
37.7905261965,-122.42153486,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7596123169,-122.415921585,2
37.7596123169,-122.415921585,2
37.7635485886,-122.416774843,2
37.7651098786,-122.418701003,2
37.7651098786,-122.418701003,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7627583408,-122.41718521,2
37.7627583408,-122.41718521,2
37.7580118295,-122.415770264,2
37.7580118295,-122.415770264,2
37.7594227506,-122.419058868,2
37.7914943052,-122.420874632,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7839824654,-122.416047281,1
37.7754207067,-122.403404791,0
37.7642837095,-122.41854994,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7588312135,-122.415781282,2
37.7588312135,-122.415781282,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7949745671,-122.422431724,5
37.7530267516,-122.418449192,2
37.7528920349,-122.420668061,2
37.7528920349,-122.420668061,2
37.7580118295,-122.415770264,2
37.7580118295,-122.415770264,2
37.759620426,-122.415783593,2
37.759620426,-122.415783593,2
37.7578884408,-122.417817853,2
37.7578884408,-122.417817853,2
37.7727234014,-122.410416664,0
37.7544795195,-122.420955639,2
37.7544795195,-122.420955639,2
37.7636581558,-122.416784837,2
37.7636581558,-122.416784837,2
37.8061515936,-122.418537075,5
37.8061515936,-122.418537075,5
37.7903690689,-122.422330464,5
37.7626952876,-122.418277911,2
37.7626952876,-122.418277911,2
37.7579542741,-122.416725586,2
37.7579542741,-122.416725586,2
37.7635175983,-122.419004028,2
37.7580201625,-122.415632296,2
37.7580201625,-122.415632296,2
37.7580201625,-122.415632296,2
37.763479279,-122.417902522,2
37.763479279,-122.417902522,2
37.7642753857,-122.41868792,2
37.7642753857,-122.41868792,2
37.7626952876,-122.418277911,2
37.7626952876,-122.418277911,2
37.7626869632,-122.418415888,2
37.761156085,-122.41703192,2
37.761156085,-122.41703192,2
37.7643660723,-122.417339032,2
37.7643660723,-122.417339032,2
37.7578884408,-122.417817853,2
37.7635175983,-122.419004028,2
37.7579459515,-122.416863556,2
37.7579459515,-122.416863556,2
37.7579459515,-122.416863556,2
37.7579459515,-122.416863556,2
37.7660406108,-122.416535463,2
37.7660406108,-122.416535463,2
37.7628232674,-122.416082198,2
37.7628232674,-122.416082198,2
37.8002702944,-122.433622196,5
37.7618219326,-122.420494662,2
37.7618219326,-122.420494662,2
37.761222333,-122.415932937,2
37.760279276,-122.417566721,2
37.760279276,-122.417566721,2
37.7642753857,-122.41868792,2
37.7642753857,-122.41868792,2
37.764614699,-122.413310043,2
37.7432215533,-122.473030392,3
37.7903690689,-122.422330464,5
37.7824263045,-122.420733536,1
37.7824263045,-122.420733536,1
37.7863580363,-122.419834939,1
37.7863580363,-122.419834939,1
37.7880116319,-122.421861006,5
37.7880116319,-122.421861006,5
37.7884881521,-122.421949488,5
37.7884881521,-122.421949488,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7874861572,-122.418368839,1
37.7874861572,-122.418368839,1
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7594801326,-122.418108926,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7595460925,-122.417016664,2
37.7595460925,-122.417016664,2
37.7596123169,-122.415921585,2
37.7596123169,-122.415921585,2
37.762985764,-122.413881627,2
37.7594801326,-122.418108926,2
37.7594801326,-122.418108926,2
37.7578884408,-122.417817853,2
37.7578884408,-122.417817853,2
37.7594884557,-122.417970955,2
37.7594884557,-122.417970955,2
37.7578884408,-122.417817853,2
37.7578884408,-122.417817853,2
37.757188559,-122.417270976,2
37.7573197989,-122.41508906,2
37.7573197989,-122.41508906,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.760301234,-122.418120086,2
37.760301234,-122.418120086,2
37.7605208374,-122.415390565,2
37.7605208374,-122.415390565,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7875490095,-122.421762502,5
37.7594801326,-122.418108926,2
37.7882225424,-122.420211965,5
37.7610901241,-122.418124262,2
37.7575682683,-122.409114598,2
37.7882225424,-122.420211965,5
37.7894107633,-122.422139511,5
37.7564864109,-122.406539115,0
37.7564864109,-122.406539115,0
37.7564220902,-122.415479287,2
37.7564220902,-122.415479287,2
37.7555687969,-122.416569016,2
37.7760436734,-122.414379701,1
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7914943052,-122.420874632,5
37.787075404,-122.421663714,5
37.7903690689,-122.422330464,5
37.7859235669,-122.421254202,1
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7861527352,-122.421477162,1
37.7586968166,-122.417964484,2
37.7571005796,-122.417812559,2
37.7586968166,-122.417964484,2
37.7619029613,-122.418272166,2
37.7586968166,-122.417964484,2
37.755504342,-122.41766064,2
37.755504342,-122.41766064,2
37.7571005796,-122.417812559,2
37.7586968166,-122.417964484,2
37.7586968166,-122.417964484,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7643349958,-122.410861487,2
37.7620555366,-122.41663371,2
37.7754207067,-122.403404791,0
37.7642205604,-122.419658344,2
37.7842362878,-122.417710345,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7840280452,-122.419366295,1
37.7840280452,-122.419366295,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7914943052,-122.420874632,5
37.7914943052,-122.420874632,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7311823109,-122.411846266,4
37.7311823109,-122.411846266,4
37.7578884408,-122.417817853,2
37.7578884408,-122.417817853,2
37.7842362878,-122.417710345,1
37.7594801326,-122.418108926,2
37.7594801326,-122.418108926,2
37.7844496613,-122.416075285,1
37.760265223,-122.419623544,2
37.760265223,-122.419623544,2
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7594801326,-122.418108926,2
37.7642205604,-122.419658344,2
37.7808757917,-122.470190416,3
37.7642837095,-122.41854994,2
37.7660492416,-122.41639751,2
37.787965257,-122.418467748,1
37.7665942917,-122.42022629,2
37.7856843389,-122.421395819,1
37.7838226942,-122.421011928,1
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634292328,-122.419515708,2
37.7579459515,-122.416863556,2
37.7579459515,-122.416863556,2
37.7612142237,-122.416070933,2
37.7612142237,-122.416070933,2
37.7830998245,-122.419183096,1
37.7634954373,-122.418486297,2
37.7843944492,-122.416916142,1
37.7754207067,-122.403404791,0
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7838066631,-122.409129634,6
37.7644225166,-122.416374836,2
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7842362878,-122.417710345,1
37.7644311472,-122.416236885,2
37.7586968166,-122.417964484,2
37.7596123169,-122.415921585,2
37.7905770711,-122.420691681,5
37.7903690689,-122.422330464,5
37.7127653524,-122.465214622,7
37.7604549121,-122.416482528,2
37.7604549121,-122.416482528,2
37.7356169339,-122.504756154,3
37.7905770711,-122.420691681,5
37.7580118295,-122.415770264,2
37.7580118295,-122.415770264,2
37.7854818747,-122.423031175,1
37.7586968166,-122.417964484,2
